model,region,year,area,lai,tas,pr,gpp,pct_growth_gpp
MIROC-ES2L,Albania,2071,73806921728.0,165467408748.3997,17.680408132892808,1.1424834470517826,5.766848023026734,0.0520381543669981
MIROC-ES2L,Albania,2072,73806921728.0,155221564867.434,17.62712320630021,0.8908413653273168,5.318553768281744,-0.08092424309206425
MIROC-ES2L,Albania,2073,73806921728.0,140525540651.4404,17.567583810466658,0.94765672415855,4.953766160226273,-0.07105329059084409
MIROC-ES2L,Albania,2074,73806921728.0,156117602892.5451,17.40356645976027,1.0966742395349955,5.64014456285368,0.1297615691551426
MIROC-ES2L,Albania,2075,73806921728.0,138393417925.39725,17.02053013631746,1.167910783847035,5.445750689760819,-0.03507408228641529
MIROC-ES2L,Albania,2076,73806921728.0,134770607343.9771,17.100427913144642,0.9304941195159123,5.224144860291279,-0.04154449325225085
MIROC-ES2L,Albania,2077,73806921728.0,147350988485.9304,19.150899641481203,0.6778889946009475,4.5834623163090535,-0.13083644456580368
MIROC-ES2L,Albania,2078,73806921728.0,152293392467.60605,18.43884896056295,0.9375855127537213,5.373475859050969,0.15902029590722133
MIROC-ES2L,Albania,2079,73806921728.0,168891212456.73175,18.682545283069373,0.585597383729237,5.68390562000098,0.05616363289742199
MIROC-ES2L,Albania,2080,73806921728.0,97248024288.51936,17.703081291490605,0.892577798484637,4.079719837459223,-0.3316102868243418
MIROC-ES2L,Albania,2081,73806921728.0,117619661390.0032,17.734216392203564,0.8427966208292348,5.249695845655725,0.25214182199551183
MIROC-ES2L,Albania,2082,73806921728.0,155403576338.9451,18.07098631140309,1.0269725788847794,6.1860702641848695,0.1641298920153531
MIROC-ES2L,Albania,2083,73806921728.0,124333067415.13748,16.865198422784715,1.3065809919450795,5.762067935774685,-0.07100360587552212
MIROC-ES2L,Albania,2084,73806921728.0,148712064350.13135,16.313900873569878,0.9975472667121031,6.231376473349656,0.07830082424355944
MIROC-ES2L,Albania,2085,73806921728.0,155144888973.37473,16.998322369301206,1.0517335364061007,5.85002897778866,-0.06315063644821639
MIROC-ES2L,Albania,2086,73806921728.0,139092685022.54724,16.86838445794092,1.2052252940038346,5.550207550714647,-0.05261129111537177
MIROC-ES2L,Albania,2087,73806921728.0,167052530768.53143,18.06785947198739,0.92707856545277,5.951590739485173,0.06982321141528836
MIROC-ES2L,Albania,2088,73806921728.0,156727952179.89655,17.982105592821483,0.971684584619738,5.130741503734736,-0.14840834362381283
MIROC-ES2L,Albania,2089,73806921728.0,147575735215.35995,17.928032443947984,1.0986216395718897,5.3178149847895115,0.03581231046558875
MIROC-ES2L,Albania,2090,73806921728.0,148849836539.06055,17.4217255056721,0.8431547598035776,5.476063929429358,0.029324079992497643
MIROC-ES2L,Albania,2091,73806921728.0,138664859383.1012,17.710927132384427,0.7927943810737181,4.807064964316276,-0.1302998784894538
MIROC-ES2L,Albania,2092,73806921728.0,152153522280.68185,16.77089510224556,1.0820483761920285,5.449693126880292,0.1254725967510324
MIROC-ES2L,Albania,2093,73806921728.0,147144927393.026,18.1228324158551,1.0072875623040158,5.5661020150500296,0.0211356910922178
MIROC-ES2L,Albania,2094,73806921728.0,154647166506.39645,17.802161397019518,0.7665635853647811,5.487790345944431,-0.014169303763372332
MIROC-ES2L,Albania,2095,73806921728.0,145709776845.76138,16.77016986167598,0.7418881268194464,5.057369214401397,-0.08167925743165672
MIROC-ES2L,Albania,2096,73806921728.0,147857617875.86398,17.948902384440146,1.1529303489682228,6.047542362702389,0.1788055384791032
MIROC-ES2L,Albania,2097,73806921728.0,165801247446.96313,17.762981676075583,1.2057343280273314,6.167385029170827,0.019622959376780935
MIROC-ES2L,Albania,2098,73806921728.0,143126757204.97055,16.430806784433912,0.8724490824039828,5.567774191792308,-0.10227956027373053
MIROC-ES2L,Albania,2099,73806921728.0,155340018689.02747,18.461803530340376,0.6728190606297578,5.033777075134569,-0.10082475568514315
MIROC-ES2L,Albania,2100,73806921728.0,160593225391.6139,19.406528838693305,0.9104100341279443,5.20794288262681,0.034014325718960015
MIROC-ES2L,Angola,2015,1138825396224.0,3181972970655.2314,22.096883481889122,1.7459338574421956,5.146733628921838,
MIROC-ES2L,Angola,2016,1138825396224.0,3183054945503.246,21.908098170403772,1.7381319504989297,5.117012655201137,-0.0057914636567655275
MIROC-ES2L,Angola,2017,1138825396224.0,3195664132522.285,22.18624957956127,1.7866029474718863,5.12414445052448,0.001392771618007549
MIROC-ES2L,Angola,2018,1138825396224.0,3202250172273.796,22.08536642771311,1.7273886077884888,5.236046072251381,0.02160307253422311
MIROC-ES2L,Angola,2019,1138825396224.0,3219279544125.6387,22.365552480723302,1.6835733138575812,5.290280378546045,0.010304598940960474
MIROC-ES2L,Angola,2020,1138825396224.0,3255284307335.5293,21.65154382604203,1.769347426407214,5.280581229365005,-0.0018350731023855094
MIROC-ES2L,Angola,2021,1138825396224.0,3248487449486.0127,21.56189776230628,1.7882292874808134,5.307655507941494,0.005114040846506018
MIROC-ES2L,Angola,2022,1138825396224.0,3250371404960.0986,21.633197338717725,1.8380491435873179,5.278724091279782,-0.005465794687876668
MIROC-ES2L,Angola,2023,1138825396224.0,3261282403323.592,22.14425008870499,1.8400240888262127,5.288920753393758,0.0019297895469212456
MIROC-ES2L,Angola,2024,1138825396224.0,3262953615339.201,22.471257460283258,1.6790908566289768,5.361191147889695,0.01357197079303707
MIROC-ES2L,Angola,2025,1138825396224.0,3253362159502.9355,21.865393199228794,1.7550586770497019,5.321601888268228,-0.007411814630054359
MIROC-ES2L,Angola,2026,1138825396224.0,3280048991445.2056,21.654605118711288,1.8139877610052821,5.3489674947102195,0.005129185792352775
MIROC-ES2L,Angola,2027,1138825396224.0,3287816270168.2495,21.773995061403557,1.7727294944644914,5.309668346574108,-0.007374175608729772
MIROC-ES2L,Angola,2028,1138825396224.0,3315409647093.577,22.06507234128455,1.872613971578783,5.395197668873036,0.015979862280054213
MIROC-ES2L,Angola,2029,1138825396224.0,3290573838462.8706,22.428215253416308,1.7773227458365872,5.406989602308998,0.0021832500814633615
MIROC-ES2L,Angola,2030,1138825396224.0,3311074900598.289,21.878574064488518,1.7355098822116122,5.355579713205869,-0.00955353291772676
MIROC-ES2L,Angola,2031,1138825396224.0,3312261457370.378,21.88017574986364,1.7456958290073474,5.40712507406838,0.009578587536332783
MIROC-ES2L,Angola,2032,1138825396224.0,3320250322331.212,22.56003562785656,1.7635541726152428,5.507199286225455,0.018338655416476835
MIROC-ES2L,Angola,2033,1138825396224.0,3336021273327.674,22.089964535362082,1.7215197385320784,5.564064909568319,0.010272742555589076
MIROC-ES2L,Angola,2034,1138825396224.0,3385152605379.6885,21.612123277932604,1.8740671055965852,5.568397863512021,0.0007784358682934034
MIROC-ES2L,Angola,2035,1138825396224.0,3370419903309.9,22.1391687030275,1.7225890883771793,5.605037173253279,0.006558312810067024
MIROC-ES2L,Angola,2036,1138825396224.0,3424457855883.4004,21.96649396491301,1.7320527985768328,5.678133052482369,0.012956802098591291
MIROC-ES2L,Angola,2037,1138825396224.0,3441157531810.291,21.879759133220492,1.7437549806313792,5.65305709037003,-0.004426013990033617
MIROC-ES2L,Angola,2038,1138825396224.0,3453127056276.7646,21.96133452767595,1.7909746952105075,5.602993592087479,-0.008895451844985747
MIROC-ES2L,Angola,2039,1138825396224.0,3438389617681.79,21.81188196403195,1.7340544732607523,5.690600598198515,0.015514770929015542
MIROC-ES2L,Angola,2040,1138825396224.0,3474616631955.447,21.809600938539276,1.8012282065972884,5.753919662854651,0.011065507213016357
MIROC-ES2L,Angola,2041,1138825396224.0,3462851667797.573,21.949253475852064,1.7336884277092395,5.794817902646968,0.007082750046587982
MIROC-ES2L,Angola,2042,1138825396224.0,3477878670789.377,22.041182940571304,1.7463021063986655,5.751090630169386,-0.007574541478360786
MIROC-ES2L,Angola,2043,1138825396224.0,3517969166555.0825,21.928769326614702,1.7217027185105436,5.856835726933114,0.0182199677737227
MIROC-ES2L,Angola,2044,1138825396224.0,3511872950616.7583,22.156012687179878,1.800958206105407,5.8161850683506575,-0.0069649191286234036
MIROC-ES2L,Angola,2045,1138825396224.0,3539508625696.23,22.53503375669308,1.737873610248482,5.975191132843793,0.026971525785979722
