model,region,year,area,lai,tas,pr,gpp,pct_growth_gpp
MIROC-ES2L,Croatia,2033,67333591040.0,50983835930.753395,12.194902477525716,1.3771314691445744,1.8729264096494422,-0.5786242711250908
MIROC-ES2L,Croatia,2034,67333591040.0,95256351506.73907,10.896099101027405,1.136836130391796,3.751485585705613,0.6946497851276632
MIROC-ES2L,Croatia,2035,67333591040.0,93070131908.46535,10.343190483197816,1.0974781343267759,3.474779209721244,-0.07662097749399388
MIROC-ES2L,Croatia,2036,67333591040.0,99111663201.07243,11.49015381192902,1.0496614901323513,3.7397183515177015,0.07347936128254706
MIROC-ES2L,Croatia,2037,67333591040.0,56133742131.57191,13.004285838506009,1.0851548670385465,2.5178312305660153,-0.39561239332623466
MIROC-ES2L,Croatia,2038,67333591040.0,93448256596.64911,12.5864163333423,1.1125738381263568,3.3471437419286167,0.2847094596213017
MIROC-ES2L,Croatia,2039,67333591040.0,123247003428.15125,11.978660855227986,1.1200391289714036,4.056308261515597,0.19216589695582775
MIROC-ES2L,Croatia,2040,67333591040.0,87443435345.73685,11.9687314726616,1.1062025144479828,3.300087264532646,-0.20632435284021122
MIROC-ES2L,Croatia,2041,67333591040.0,86682371027.81096,13.264388076573198,1.0412060910235317,3.1078651754715096,-0.06001286019152796
MIROC-ES2L,Croatia,2042,67333591040.0,104117380091.0982,11.962401005993172,1.0655084610712164,3.922374945083391,0.2327612719558847
MIROC-ES2L,Croatia,2043,67333591040.0,100194379224.77666,11.767295691085224,1.0201090718622605,3.7800446536971943,-0.036961500975804196
MIROC-ES2L,Croatia,2044,67333591040.0,91309867450.696,11.930836311715552,1.2189137659687248,3.667731115698314,-0.03016257642764275
MIROC-ES2L,Croatia,2045,67333591040.0,98775163706.51414,11.842362913366912,0.9738106029317897,3.7224747347161715,0.01481545208982249
MIROC-ES2L,Croatia,2046,67333591040.0,107045036957.17047,12.466217041015625,1.0706716888294294,3.7695401594408406,0.012564322026105579
MIROC-ES2L,Croatia,2047,67333591040.0,125856461812.468,10.855624933112153,1.1265506870518778,4.074048552797338,0.07768421505767265
MIROC-ES2L,Croatia,2048,67333591040.0,100228487941.3916,12.68760162520283,0.8367970854454182,4.034697534366997,-0.009705897046694556
MIROC-ES2L,Croatia,2049,67333591040.0,105209293395.24792,13.126509073335855,1.2824626384503341,3.9420580895653714,-0.023228393722162455
MIROC-ES2L,Croatia,2050,67333591040.0,97682161418.59512,12.525933921500439,1.0553570128868468,3.837992835136629,-0.026753413924602176
MIROC-ES2L,Croatia,2051,67333591040.0,100351193749.8118,12.352836546179391,0.9943729974900122,4.11285778054113,0.06916857985360414
MIROC-ES2L,Croatia,2052,67333591040.0,107457654432.06612,12.359692916453241,1.0919426214067518,4.190816837314738,0.018777553558476434
MIROC-ES2L,Croatia,2053,67333591040.0,96395396019.26627,12.432861077295627,1.4448366666099741,3.372449453628914,-0.2172563429908727
MIROC-ES2L,Croatia,2054,67333591040.0,91103795761.36436,13.074688804312927,1.268235649168955,3.604685078279893,0.06659508881171905
MIROC-ES2L,Croatia,2055,67333591040.0,105863470188.81885,12.39621531865373,1.1934324757323287,4.113671733974003,0.13208158563016847
MIROC-ES2L,Croatia,2056,67333591040.0,94076157951.36668,12.463500459598096,1.0128381420171675,3.8823909623175727,-0.05786480437824326
MIROC-ES2L,Croatia,2057,67333591040.0,94520304938.41937,13.132544446971337,1.1673605823929945,3.6786632669835764,-0.05390174772174361
MIROC-ES2L,Croatia,2058,67333591040.0,67117323906.29539,12.884421737879961,1.2425921025977953,3.257828190328504,-0.12148866944120496
MIROC-ES2L,Croatia,2059,67333591040.0,93230186722.637,11.679197797383383,1.1118049212696677,3.883151769853105,0.1755863616227773
MIROC-ES2L,Croatia,2060,67333591040.0,104825243671.6505,11.336754287136102,1.237231234963458,3.8579710006819607,-0.006505737922362753
MIROC-ES2L,Croatia,2061,67333591040.0,109002117394.08408,12.126983224529113,1.310119460666185,4.112578473602439,0.06390879985252873
MIROC-ES2L,Croatia,2062,67333591040.0,116637376507.1377,13.262678339710021,1.1251009321802223,4.416055922154906,0.0711967747895943
MIROC-ES2L,Croatia,2063,67333591040.0,106432905523.194,11.679177647420829,1.320977788838051,3.699039843816137,-0.1771736881235879
MIROC-ES2L,Croatia,2064,67333591040.0,67003832772.013084,14.151156966412657,1.2497062979908204,2.9286945735710104,-0.2335164985854341
MIROC-ES2L,Croatia,2065,67333591040.0,99232750556.53493,13.986399862211044,1.264462090226852,3.840436035404686,0.271029125322813
MIROC-ES2L,Croatia,2066,67333591040.0,87253333540.61353,12.770858806453363,1.1596178759511497,3.903371730318325,0.01625481482637281
MIROC-ES2L,Croatia,2067,67333591040.0,93613796591.33696,13.339558891400943,1.1046690442801306,4.208592384155554,0.0752875153635737
MIROC-ES2L,Croatia,2068,67333591040.0,80213252898.7593,13.230164141212017,1.0009718338017144,3.489372227456015,-0.1874063987151371
MIROC-ES2L,Croatia,2069,67333591040.0,93384943923.74042,12.210209593054401,1.2070256132547132,3.9073740631878326,0.11314371076897345
MIROC-ES2L,Croatia,2070,67333591040.0,95285642476.82393,13.82894069723892,1.2015705500444054,4.002816242734831,0.024132620785507042
MIROC-ES2L,Croatia,2071,67333591040.0,104881673427.38475,12.382590766802254,1.301568126794287,4.150045157607055,0.03612104146535455
MIROC-ES2L,Croatia,2072,67333591040.0,125729847628.39972,14.312449871125805,0.9388789853090542,5.0216403124157925,0.19063742025750874
MIROC-ES2L,Croatia,2073,67333591040.0,110924518298.92426,14.237714960803771,1.1773377518506807,4.33111784900575,-0.14793096335347045
MIROC-ES2L,Croatia,2074,67333591040.0,122692594250.40822,13.890183540239775,1.2932196620062775,4.560174521441771,0.051535222601392094
MIROC-ES2L,Croatia,2075,67333591040.0,113517147126.9733,13.11606186122111,1.11688473755754,5.037306073337272,0.09951053488386896
MIROC-ES2L,Croatia,2076,67333591040.0,123955436719.94814,14.29815930642718,1.1585004011824174,5.009531004682508,-0.005529131048709335
MIROC-ES2L,Croatia,2077,67333591040.0,93108951925.0606,13.65442580131639,1.0387778035168498,4.032788381268085,-0.21688425615125984
MIROC-ES2L,Croatia,2078,67333591040.0,114151044982.36197,12.800008528199955,1.1721743327855538,4.487683572317385,0.10687861773407326
MIROC-ES2L,Croatia,2079,67333591040.0,89465075857.70993,14.110752220676375,1.1095221008948541,3.709588989860374,-0.1904155743798197
MIROC-ES2L,Croatia,2080,67333591040.0,111695354521.97285,13.492944919607055,1.2787977681513225,4.369951401762168,0.1638308020893522
MIROC-ES2L,Croatia,2081,67333591040.0,100349785958.13173,13.663831486114134,1.1723948125459465,3.7637299488421694,-0.14934141480929264
MIROC-ES2L,Croatia,2082,67333591040.0,108172249436.24306,14.593977502274184,1.0678641409891814,4.637392134512562,0.208741694900604
MIROC-ES2L,Croatia,2083,67333591040.0,127979578403.34879,14.83159463960834,1.0809945163454893,5.0871888238723955,0.0925732157985113
MIROC-ES2L,Croatia,2084,67333591040.0,101056963582.32939,12.745493804431362,1.1784167856062078,4.235873625248074,-0.1831357902739712
MIROC-ES2L,Croatia,2085,67333591040.0,118631642349.53822,13.519957994434947,1.225237634479754,4.607191218857129,0.08402879746435965
MIROC-ES2L,Croatia,2086,67333591040.0,75313633140.2088,14.379541350064244,1.1386153151707201,3.7900932706450425,-0.19522776278725118
MIROC-ES2L,Croatia,2087,67333591040.0,106592147494.35085,14.022528577830712,0.9878047830802087,4.7314834577177045,0.22184815229710453
MIROC-ES2L,Croatia,2088,67333591040.0,102071560337.09853,14.694471082009954,1.1517493551974727,4.566887918679221,-0.03540678841935052
MIROC-ES2L,Croatia,2089,67333591040.0,64727191467.260216,14.92160167955376,1.1042167077585479,3.317473216797014,-0.31962857845563075
MIROC-ES2L,Croatia,2090,67333591040.0,98166979397.50629,14.393060051904968,1.1539662065028409,4.316253798158601,0.26318443580639617
MIROC-ES2L,Croatia,2091,67333591040.0,118912092925.71637,14.720212419065717,0.9091156433275508,5.029038581043218,0.15284097918419182
MIROC-ES2L,Croatia,2092,67333591040.0,56858637741.77736,16.05151132052066,0.9764274476930811,3.0688100436138486,-0.49393895035675195
MIROC-ES2L,Croatia,2093,67333591040.0,138849125771.1725,15.649783701439446,1.0815368951351807,5.648105408372913,0.6100302844559762
MIROC-ES2L,Croatia,2094,67333591040.0,104697985663.17068,14.234236625775907,1.2351435566059774,4.79142683431438,-0.16449191817884445
MIROC-ES2L,Croatia,2095,67333591040.0,96439255299.69835,15.028804998528472,0.9089084609842727,4.44815429528477,-0.07433899975872449
MIROC-ES2L,Croatia,2096,67333591040.0,119407817339.20456,16.107960918822585,1.099257060860317,4.992882818288802,0.11552421700918258
